454,455,Boathouse Row,East Fairmount Park,Y,None,Boathouse Row,None,0,870 KELLY DR,19130,2500 SPRING GARDEN ST,None,4.319559,EVENT_VENUE,BOATHOUSE_LAUNCH,10,5,5,9,N,Y,N,"Located in East Fairmount Park. Unofficial boundary that denotes the area known as Boathouse Row, includes all boathouses in this stretch of Kelly Drive (except Lloyd Hall)",29797.777344,1238.652446,"POLYGON ((-75.18561 39.96920, -75.18571 39.96892, -75.18579 39.96896, -75.18584 39.96898, -75.18585 39.96899, -75.18587 39.96900, -75.18596 39.96904, -75.18607 39.96908, -75.18616 39.96910, -75.18623 39.96912, -75.18645 39.96917, -75.18665 39.96919, -75.18682 39.96921, -75.18684 39.96921, -75.18688 39.96922, -75.18785 39.96934, -75.18853 39.96943, -75.18860 39.96943, -75.18879 39.96946, -75.18899 39.96948, -75.18913 39.96950, -75.18922 39.96952, -75.18933 39.96955, -75.18939 39.96956, -75.18950 39.96961, -75.18958 39.96965, -75.18962 39.96967, -75.18971 39.96973, -75.18984 39.96985, -75.18991 39.96993, -75.18998 39.97003, -75.19006 39.97013, -75.19013 39.97026, -75.19016 39.97031, -75.19019 39.97041, -75.19020 39.97046, -75.19020 39.97051, -75.19006 39.97055, -75.19006 39.97054, -75.19004 39.97051, -75.19001 39.97047, -75.18999 39.97043, -75.18994 39.97038, -75.18990 39.97033, -75.18985 39.97028, -75.18980 39.97024, -75.18975 39.97019, -75.18969 39.97015, -75.18964 39.97012, -75.18958 39.97008, -75.18952 39.97005, -75.18945 39.97002, -75.18939 39.96999, -75.18932 39.96997, -75.18928 39.96995, -75.18923 39.96994, -75.18919 39.96993, -75.18913 39.96991, -75.18906 39.96990, -75.18900 39.96989, -75.18893 39.96988, -75.18884 39.96987, -75.18874 39.96986, -75.18862 39.96984, -75.18850 39.96983, -75.18847 39.96982, -75.18831 39.96980, -75.18813 39.96978, -75.18796 39.96976, -75.18773 39.96973, -75.18758 39.96970, -75.18744 39.96969, -75.18725 39.96966, -75.18709 39.96964, -75.18695 39.96962, -75.18685 39.96961, -75.18672 39.96959, -75.18660 39.96958, -75.18647 39.96956, -75.18635 39.96954, -75.18626 39.96953, -75.18612 39.96951, -75.18602 39.96950, -75.18588 39.96948, -75.18570 39.96946, -75.18567 39.96946, -75.18575 39.96923, -75.18561 39.96920))"
455,456,Mollbore Terrace Park at 8th St,Mollbore Terrace Park,Y,None,Mollbore,"",235,703 MOLLBORE TER,19148,701 1/2 MOLLBORE TER,"1226 MOLLBORE TER, Mollbore Ter & 8th;701 1/2 MOLLBORE TER",0.477672,CONSERVATION_UNDEVELOPED,BREEZEWAY_ISLAND,15,7,1,3,N,N,N,None,3289.863281,269.054245,"POLYGON ((-75.16072 39.91463, -75.16073 39.91463, -75.16074 39.91463, -75.16075 39.91463, -75.16159 39.91474, -75.16160 39.91474, -75.16162 39.91475, -75.16162 39.91475, -75.16163 39.91475, -75.16164 39.91476, -75.16164 39.91477, -75.16164 39.91479, -75.16164 39.91479, -75.16163 39.91483, -75.16161 39.91493, -75.16161 39.91494, -75.16160 39.91494, -75.16160 39.91494, -75.16159 39.91495, -75.16157 39.91495, -75.16156 39.91495, -75.16155 39.91495, -75.16153 39.91495, -75.16071 39.91484, -75.16068 39.91483, -75.16066 39.91483, -75.16065 39.91481, -75.16065 39.91480, -75.16068 39.91466, -75.16069 39.91465, -75.16069 39.91465, -75.16070 39.91464, -75.16071 39.91464, -75.16072 39.91463))"
456,457,Mollbore Terrace Park at 11th St,Mollbore Terrace Park,Y,None,Mollbore,"",431,1032 MOLLBORE TER,19148,1032 MOLLBORE TER,"1226 MOLLBORE TER, Mollbore Ter & 11th",0.470169,CONSERVATION_UNDEVELOPED,BREEZEWAY_ISLAND,15,7,2,3,N,N,N,None,3238.238281,267.731996,"POLYGON ((-75.16545 39.91525, -75.16547 39.91524, -75.16548 39.91525, -75.16549 39.91525, -75.16632 39.91535, -75.16634 39.91536, -75.16635 39.91536, -75.16636 39.91536, -75.16637 39.91537, -75.16638 39.91537, -75.16638 39.91539, -75.16638 39.91540, -75.16638 39.91540, -75.16637 39.91544, -75.16635 39.91554, -75.16634 39.91554, -75.16634 39.91555, -75.16633 39.91555, -75.16632 39.91556, -75.16631 39.91556, -75.16630 39.91556, -75.16629 39.91556, -75.16627 39.91556, -75.16545 39.91545, -75.16542 39.91545, -75.16540 39.91544, -75.16539 39.91543, -75.16539 39.91541, -75.16542 39.91527, -75.16542 39.91527, -75.16543 39.91526, -75.16544 39.91526, -75.16545 39.91525, -75.16545 39.91525))"
457,458,Mollbore Terrace Park at 12th St,Mollbore Terrace Park,Y,None,Mollbore,"",283,1226 MOLLBORE TER,19148,1226 MOLLBORE TER,Mollbore Ter & 12th,0.481779,CONSERVATION_UNDEVELOPED,BREEZEWAY_ISLAND,15,7,2,3,N,N,N,None,3318.218750,270.604901,"POLYGON ((-75.16779 39.91554, -75.16781 39.91554, -75.16782 39.91554, -75.16869 39.91565, -75.16871 39.91566, -75.16872 39.91567, -75.16872 39.91568, -75.16872 39.91568, -75.16872 39.91569, -75.16869 39.91584, -75.16869 39.91585, -75.16868 39.91586, -75.16867 39.91586, -75.16866 39.91586, -75.16864 39.91586, -75.16777 39.91575, -75.16775 39.91574, -75.16774 39.91574, -75.16774 39.91573, -75.16773 39.91572, -75.16773 39.91571, -75.16776 39.91556, -75.16777 39.91555, -75.16778 39.91555, -75.16779 39.91554))"
458,459,Yorktown at Saratoga Pl,Yorktown Commons,Y,None,Yorktown,Yorktown at N Dondil Pl,3497,1599 DONDILL PL,19122,N/A,None,0.100269,BREEZEWAY_GREENWAY,BREEZEWAY_ISLAND,10,6,5,22,Y,Y,N,None,691.820312,136.999599,"POLYGON ((-75.15562 39.97621, -75.15561 39.97627, -75.15526 39.97622, -75.15527 39.97622, -75.15520 39.97621, -75.15512 39.97620, -75.15512 39.97619, -75.15512 39.97618, -75.15513 39.97617, -75.15514 39.97612, -75.15562 39.97618, -75.15563 39.97618, -75.15562 39.97621))"
459,460,Yorktown at Queens Pl,Yorktown Commons,Y,None,Yorktown,None,3498,1501 QUEENS PL,19122,N/A,None,0.129907,BREEZEWAY_GREENWAY,BREEZEWAY_ISLAND,10,6,5,22,Y,Y,N,None,896.320312,144.796839,"POLYGON ((-75.15410 39.97599, -75.15410 39.97599, -75.15410 39.97602, -75.15409 39.97607, -75.15408 39.97608, -75.15408 39.97610, -75.15408 39.97611, -75.15401 39.97610, -75.15384 39.97608, -75.15385 39.97606, -75.15385 39.97605, -75.15360 39.97602, -75.15363 39.97592, -75.15366 39.97592, -75.15379 39.97594, -75.15387 39.97595, -75.15410 39.97598, -75.15410 39.97599))"
460,461,Yorktown at Betsy Ross Pl,Yorktown Commons,Y,None,Yorktown,Yorktown at S Dondil Pl,3499,1401 DONDILL PL,19122,N/A,None,0.099136,BREEZEWAY_GREENWAY,BREEZEWAY_ISLAND,10,6,5,22,Y,Y,N,None,683.976562,135.142077,"POLYGON ((-75.15591 39.97489, -75.15585 39.97489, -75.15542 39.97483, -75.15544 39.97474, -75.15592 39.97481, -75.15593 39.97481, -75.15592 39.97485, -75.15591 39.97487, -75.15591 39.97488, -75.15591 39.97489))"
461,462,Yorktown at Guilford Pl,Yorktown Commons,Y,None,Yorktown,None,3500,1400 GUILFORD PL,19122,N/A,None,0.125702,BREEZEWAY_GREENWAY,BREEZEWAY_ISLAND,10,6,5,22,Y,Y,N,None,867.269531,141.941052,"POLYGON ((-75.15419 39.97454, -75.15437 39.97457, -75.15435 39.97467, -75.15386 39.97460, -75.15388 39.97451, -75.15388 39.97450, -75.15388 39.97450, -75.15389 39.97450, -75.15419 39.97454))"
462,463,Yorktown at Patrick Henry,Yorktown Commons,Y,None,Yorktown,None,3501,1220 PATRICK HENRY PL,19122,N/A,None,0.221308,BREEZEWAY_GREENWAY,BREEZEWAY_ISLAND,10,6,5,22,Y,Y,N,None,1526.800781,194.979258,"POLYGON ((-75.15557 39.97270, -75.15588 39.97274, -75.15620 39.97278, -75.15622 39.97278, -75.15621 39.97281, -75.15620 39.97290, -75.15619 39.97292, -75.15615 39.97291, -75.15584 39.97287, -75.15552 39.97283, -75.15550 39.97283, -75.15551 39.97280, -75.15553 39.97271, -75.15553 39.97270, -75.15557 39.97270))"
463,464,Yorktown at Kings Pl,Yorktown Commons,Y,None,Yorktown,None,3502,1303 KINGS PL,19122,N/A,None,0.100006,BREEZEWAY_GREENWAY,BREEZEWAY_ISLAND,10,6,5,22,Y,Y,N,None,689.953125,126.261657,"POLYGON ((-75.15447 39.97328, -75.15445 39.97338, -75.15444 39.97338, -75.15431 39.97336, -75.15412 39.97334, -75.15401 39.97332, -75.15402 39.97326, -75.15403 39.97323, -75.15447 39.97328))"
464,465,Lucien E Blackwell Park,Lucien E Blackwell Park,N,Lucien E. Blackwell Park,Blackwell,Mill Creek Park,3835,4615 FAIRMOUNT AVE,19139,4615 FAIRMOUNT AVE,None,2.059841,NEIGHBORHOOD_PARK,MISC_PARK,12,8,3,16,Y,Y,N,PPR has long term lease of land from PHA.,14207.468750,482.730047,"POLYGON ((-75.21519 39.96528, -75.21519 39.96528, -75.21441 39.96534, -75.21440 39.96534, -75.21440 39.96534, -75.21439 39.96533, -75.21439 39.96533, -75.21438 39.96533, -75.21438 39.96533, -75.21438 39.96533, -75.21438 39.96532, -75.21437 39.96532, -75.21437 39.96532, -75.21437 39.96531, -75.21437 39.96531, -75.21437 39.96531, -75.21425 39.96434, -75.21425 39.96433, -75.21425 39.96433, -75.21425 39.96433, -75.21425 39.96433, -75.21425 39.96432, -75.21426 39.96432, -75.21426 39.96431, -75.21426 39.96431, -75.21427 39.96431, -75.21427 39.96431, -75.21428 39.96431, -75.21506 39.96425, -75.21506 39.96425, -75.21507 39.96425, -75.21507 39.96425, -75.21507 39.96425, -75.21508 39.96425, -75.21508 39.96426, -75.21509 39.96426, -75.21509 39.96426, -75.21509 39.96426, -75.21509 39.96427, -75.21509 39.96427, -75.21510 39.96427, -75.21510 39.96427, -75.21522 39.96525, -75.21522 39.96525, -75.21522 39.96526, -75.21522 39.96526, -75.21521 39.96527, -75.21521 39.96527, -75.21520 39.96527, -75.21520 39.96528, -75.21519 39.96528))"
465,466,Fish Hatchery at Pleasant Hill Park,Pleasant Hill Park,Y,None,Fish Hatchery,Torresdale Fish Hatchery;Pleasant Hill Beach;Fish Hatchery Boat Ramp/Launch,1255,9201 N DELAWARE AVE,19136,9201 N DELAWARE AVE,Delaware River & Linden;8900 N DELAWARE AVE;9200 DELAWARE AVE;5220 LINDEN AVE,37.531722,PLAYGROUND_SITE,RECREATION_SITE,2,1,6,8,N,Y,N,Former PWD Site,259457.957031,3119.596223,"POLYGON ((-74.99340 40.03883, -74.99350 40.03892, -74.99349 40.03900, -74.99349 40.03907, -74.99349 40.03912, -74.99347 40.03913, -74.99347 40.03914, -74.99348 40.03920, -74.99350 40.03925, -74.99352 40.03931, -74.99355 40.03936, -74.99358 40.03941, -74.99362 40.03947, -74.99343 40.03965, -74.99349 40.03970, -74.99414 40.04026, -74.99425 40.04022, -74.99445 40.04021, -74.99494 40.03990, -74.99495 40.03991, -74.99541 40.04030, -74.99615 40.04094, -74.99601 40.04114, -74.99565 40.04130, -74.99486 40.04165, -74.99452 40.04173, -74.99444 40.04188, -74.99433 40.04212, -74.99400 40.04243, -74.99399 40.04245, -74.99373 40.04301, -74.99357 40.04335, -74.99349 40.04357, -74.99348 40.04359, -74.99348 40.04363, -74.99348 40.04375, -74.99352 40.04407, -74.99393 40.04488, -74.99428 40.04464, -74.99455 40.04488, -74.99432 40.04503, -74.99476 40.04541, -74.99510 40.04519, -74.99538 40.04500, -74.99556 40.04515, -74.99561 40.04525, -74.99548 40.04532, -74.99518 40.04548, -74.99511 40.04553, -74.99499 40.04560, -74.99477 40.04573, -74.99475 40.04573, -74.99474 40.04573, -74.99472 40.04573, -74.99470 40.04573, -74.99469 40.04572, -74.99417 40.04530, -74.99351 40.04472, -74.99280 40.04410, -74.99201 40.04340, -74.99123 40.04271, -74.99121 40.04270, -74.99115 40.04264, -74.99112 40.04262, -74.99108 40.04258, -74.99106 40.04256, -74.99106 40.04255, -74.99105 40.04253, -74.99104 40.04251, -74.99104 40.04250, -74.99088 40.04248, -74.99077 40.04236, -74.99072 40.04230, -74.99025 40.04187, -74.98989 40.04154, -74.99338 40.03881, -74.99340 40.03883))"
466,467,Vine Street Park (95),Vine Street Park,Y,None,Vine,"",2798,VINE STREET EXP,19107,None,None,7.161997,BREEZEWAY_GREENWAY,GREENWAY_PARKWAY,10,5,1,6,Y,Y,N,Vine Street Expressway Agreement with PENNDOT 4/22/1986,49387.304688,3601.835254,"MULTIPOLYGON (((-75.14748 39.95720, -75.14751 39.95706, -75.14753 39.95694, -75.14753 39.95694, -75.14754 39.95693, -75.14754 39.95693, -75.14754 39.95693, -75.14755 39.95692, -75.14756 39.95692, -75.14757 39.95691, -75.14757 39.95691, -75.14758 39.95691, -75.14760 39.95691, -75.14761 39.95692, -75.14761 39.95692, -75.14761 39.95692, -75.14761 39.95695, -75.14761 39.95696, -75.14761 39.95696, -75.14761 39.95697, -75.14761 39.95697, -75.14761 39.95697, -75.14762 39.95697, -75.14817 39.95704, -75.14817 39.95704, -75.14817 39.95704, -75.14817 39.95704, -75.14818 39.95703, -75.14818 39.95703, -75.14819 39.95700, -75.14819 39.95700, -75.14819 39.95699, -75.14819 39.95699, -75.14819 39.95699, -75.14820 39.95699, -75.14820 39.95699, -75.14821 39.95699, -75.14835 39.95701, -75.14835 39.95701, -75.14836 39.95701, -75.14836 39.95701, -75.14836 39.95702, -75.14836 39.95703, -75.14835 39.95705, -75.14835 39.95706, -75.14835 39.95706, -75.14836 39.95706, -75.14836 39.95706, -75.14836 39.95706, -75.14870 39.95711, -75.14879 39.95712, -75.14879 39.95712, -75.14879 39.95712, -75.14879 39.95712, -75.14880 39.95711, -75.14880 39.95711, -75.14880 39.95710, -75.14881 39.95707, -75.14882 39.95707, -75.14882 39.95707, -75.14882 39.95707, -75.14884 39.95707, -75.14884 39.95707, -75.14885 39.95707, -75.14886 39.95707, -75.14887 39.95708, -75.14887 39.95708, -75.14887 39.95709, -75.14888 39.95710, -75.14888 39.95710, -75.14888 39.95711, -75.14887 39.95720, -75.14886 39.95730, -75.14884 39.95739, -75.14883 39.95748, -75.14883 39.95749, -75.14883 39.95749, -75.14876 39.95749, -75.14876 39.95749, -75.14860 39.95748, -75.14859 39.95748, -75.14849 39.95747, -75.14827 39.95745, -75.14827 39.95745, -75.14798 39.95743, -75.14777 39.95740, -75.14762 39.95738, -75.14762 39.95738, -75.14750 39.95736, -75.14745 39.95735, -75.14748 39.95720)), ((-75.14170 39.95578, -75.14171 39.95556, -75.14189 39.95558, -75.14242 39.95565, -75.14245 39.95565, -75.14246 39.95566, -75.14246 39.95568, -75.14245 39.95575, -75.14242 39.95581, -75.14238 39.95595, -75.14236 39.95601, -75.14232 39.95619, -75.14225 39.95615, -75.14212 39.95608, -75.14199 39.95600, -75.14190 39.95595, -75.14181 39.95588, -75.14175 39.95582, -75.14170 39.95578)), ((-75.14248 39.95619, -75.14249 39.95619, -75.14290 39.95625, -75.14292 39.95625, -75.14292 39.95625, -75.14358 39.95633, -75.14425 39.95641, -75.14426 39.95642, -75.14427 39.95642, -75.14427 39.95642, -75.14428 39.95642, -75.14428 39.95643, -75.14428 39.95643, -75.14428 39.95644, -75.14423 39.95672, -75.14421 39.95672, -75.14411 39.95669, -75.14397 39.95666, -75.14379 39.95662, -75.14362 39.95658, -75.14345 39.95654, -75.14323 39.95649, -75.14317 39.95647, -75.14311 39.95646, -75.14305 39.95644, -75.14298 39.95643, -75.14291 39.95641, -75.14286 39.95639, -75.14273 39.95635, -75.14258 39.95629, -75.14255 39.95628, -75.14252 39.95627, -75.14245 39.95624, -75.14245 39.95622, -75.14245 39.95621, -75.14246 39.95621, -75.14246 39.95621, -75.14246 39.95620, -75.14247 39.95620, -75.14247 39.95620, -75.14248 39.95619)), ((-75.14801 39.95566, -75.14801 39.95566, -75.14806 39.95568, -75.14809 39.95570, -75.14810 39.95570, -75.14814 39.95575, -75.14820 39.95584, -75.14834 39.95603, -75.14838 39.95609, -75.14839 39.95610, -75.14843 39.95617, -75.14844 39.95618, -75.14845 39.95620, -75.14847 39.95622, -75.14848 39.95624, -75.14853 39.95630, -75.14856 39.95634, -75.14861 39.95640, -75.14871 39.95650, -75.14881 39.95657, -75.14889 39.95663, -75.14894 39.95666, -75.14894 39.95667, -75.14894 39.95668, -75.14891 39.95692, -75.14890 39.95696, -75.14890 39.95696, -75.14889 39.95697, -75.14889 39.95697, -75.14889 39.95698, -75.14888 39.95699, -75.14887 39.95699, -75.14886 39.95699, -75.14885 39.95699, -75.14884 39.95699, -75.14868 39.95697, -75.14838 39.95693, -75.14837 39.95693, -75.14836 39.95693, -75.14835 39.95692, -75.14835 39.95691, -75.14835 39.95691, -75.14834 39.95691, -75.14834 39.95690, -75.14834 39.95690, -75.14834 39.95689, -75.14844 39.95643, -75.14844 39.95643, -75.14844 39.95641, -75.14844 39.95641, -75.14844 39.95640, -75.14844 39.95638, -75.14843 39.95637, -75.14843 39.95637, -75.14842 39.95635, -75.14842 39.95635, -75.14841 39.95634, -75.14841 39.95634, -75.14840 39.95633, -75.14839 39.95632, -75.14838 39.95631, -75.14837 39.95630, -75.14835 39.95630, -75.14833 39.95629, -75.14833 39.95629, -75.14831 39.95628, -75.14829 39.95628, -75.14811 39.95626, -75.14797 39.95624, -75.14793 39.95623, -75.14775 39.95621, -75.14775 39.95621, -75.14774 39.95621, -75.14774 39.95621, -75.14773 39.95620, -75.14772 39.95620, -75.14772 39.95619, -75.14772 39.95619, -75.14772 39.95619, -75.14772 39.95618, -75.14772 39.95617, -75.14772 39.95617, -75.14772 39.95616, -75.14776 39.95611, -75.14779 39.95606, -75.14783 39.95602, -75.14783 39.95602, -75.14785 39.95599, -75.14786 39.95598, -75.14788 39.95595, -75.14790 39.95591, -75.14792 39.95587, -75.14794 39.95584, -75.14794 39.95582, -75.14795 39.95581, -75.14796 39.95578, -75.14797 39.95574, -75.14800 39.95569, -75.14801 39.95566)), ((-75.14432 39.95674, -75.14435 39.95660, -75.14438 39.95648, -75.14438 39.95647, -75.14438 39.95647, -75.14438 39.95646, -75.14438 39.95646, -75.14439 39.95646, -75.14439 39.95645, -75.14440 39.95645, -75.14441 39.95645, -75.14442 39.95644, -75.14443 39.95644, -75.14443 39.95644, -75.14444 39.95645, -75.14444 39.95645, -75.14444 39.95645, -75.14445 39.95645, -75.14445 39.95645, -75.14445 39.95646, -75.14444 39.95649, -75.14444 39.95650, -75.14445 39.95650, -75.14446 39.95651, -75.14446 39.95651, -75.14502 39.95657, -75.14502 39.95657, -75.14502 39.95657, -75.14503 39.95657, -75.14504 39.95657, -75.14504 39.95657, -75.14504 39.95657, -75.14505 39.95654, -75.14505 39.95652, -75.14518 39.95654, -75.14519 39.95654, -75.14519 39.95657, -75.14519 39.95658, -75.14519 39.95658, -75.14518 39.95659, -75.14519 39.95659, -75.14519 39.95659, -75.14534 39.95661, -75.14534 39.95661, -75.14576 39.95666, -75.14576 39.95666, -75.14576 39.95666, -75.14577 39.95666, -75.14577 39.95666, -75.14577 39.95666, -75.14578 39.95666, -75.14578 39.95666, -75.14578 39.95666, -75.14578 39.95665, -75.14578 39.95664, -75.14579 39.95662, -75.14579 39.95662, -75.14579 39.95662, -75.14580 39.95661, -75.14580 39.95661, -75.14581 39.95662, -75.14582 39.95662, -75.14582 39.95662, -75.14583 39.95662, -75.14583 39.95662, -75.14584 39.95662, -75.14584 39.95663, -75.14585 39.95663, -75.14585 39.95664, -75.14585 39.95666, -75.14581 39.95685, -75.14580 39.95693, -75.14577 39.95704, -75.14571 39.95703, -75.14565 39.95702, -75.14554 39.95699, -75.14542 39.95697, -75.14525 39.95693, -75.14517 39.95692, -75.14493 39.95686, -75.14475 39.95683, -75.14468 39.95682, -75.14458 39.95680, -75.14443 39.95677, -75.14443 39.95677, -75.14432 39.95674)), ((-75.14599 39.95668, -75.14599 39.95668, -75.14600 39.95668, -75.14601 39.95668, -75.14603 39.95670, -75.14603 39.95670, -75.14605 39.95671, -75.14608 39.95672, -75.14610 39.95672, -75.14611 39.95672, -75.14614 39.95673, -75.14617 39.95674, -75.14647 39.95677, -75.14652 39.95678, -75.14652 39.95678, -75.14686 39.95682, -75.14721 39.95686, -75.14722 39.95687, -75.14722 39.95687, -75.14723 39.95687, -75.14723 39.95687, -75.14724 39.95688, -75.14724 39.95689, -75.14725 39.95689, -75.14725 39.95690, -75.14719 39.95715, -75.14716 39.95730, -75.14711 39.95729, -75.14652 39.95718, -75.14599 39.95709, -75.14587 39.95706, -75.14589 39.95697, -75.14592 39.95679, -75.14594 39.95671, -75.14594 39.95670, -75.14594 39.95670, -75.14594 39.95670, -75.14595 39.95670, -75.14595 39.95669, -75.14595 39.95669, -75.14596 39.95669, -75.14597 39.95668, -75.14598 39.95668, -75.14598 39.95668, -75.14599 39.95668)), ((-75.14421 39.95726, -75.14422 39.95726, -75.14433 39.95727, -75.14483 39.95733, -75.14502 39.95736, -75.14557 39.95743, -75.14557 39.95743, -75.14568 39.95744, -75.14568 39.95745, -75.14568 39.95747, -75.14567 39.95748, -75.14567 39.95748, -75.14566 39.95749, -75.14566 39.95749, -75.14565 39.95750, -75.14563 39.95750, -75.14563 39.95750, -75.14562 39.95750, -75.14561 39.95750, -75.14559 39.95750, -75.14550 39.95749, -75.14542 39.95748, -75.14533 39.95747, -75.14533 39.95747, -75.14498 39.95743, -75.14463 39.95739, -75.14444 39.95736, -75.14428 39.95734, -75.14427 39.95734, -75.14427 39.95734, -75.14426 39.95734, -75.14425 39.95733, -75.14424 39.95733, -75.14423 39.95732, -75.14422 39.95731, -75.14421 39.95730, -75.14421 39.95729, -75.14421 39.95729, -75.14421 39.95726)), ((-75.14578 39.95750, -75.14579 39.95746, -75.14591 39.95747, -75.14591 39.95747, -75.14591 39.95747, -75.14705 39.95761, -75.14710 39.95762, -75.14709 39.95765, -75.14709 39.95766, -75.14709 39.95766, -75.14708 39.95767, -75.14708 39.95767, -75.14708 39.95767, -75.14707 39.95768, -75.14707 39.95768, -75.14706 39.95768, -75.14705 39.95768, -75.14705 39.95768, -75.14704 39.95768, -75.14685 39.95766, -75.14663 39.95763, -75.14621 39.95758, -75.14580 39.95753, -75.14580 39.95753, -75.14579 39.95752, -75.14579 39.95752, -75.14579 39.95752, -75.14578 39.95752, -75.14578 39.95751, -75.14578 39.95751, -75.14578 39.95751, -75.14578 39.95750)), ((-75.14738 39.95767, -75.14738 39.95766, -75.14743 39.95766, -75.14757 39.95768, -75.14766 39.95769, -75.14777 39.95771, -75.14798 39.95774, -75.14830 39.95778, -75.14830 39.95778, -75.14841 39.95780, -75.14841 39.95780, -75.14851 39.95781, -75.14859 39.95782, -75.14863 39.95782, -75.14871 39.95783, -75.14874 39.95783, -75.14873 39.95786, -75.14872 39.95786, -75.14872 39.95787, -75.14871 39.95788, -75.14871 39.95788, -75.14870 39.95788, -75.14869 39.95788, -75.14868 39.95789, -75.14867 39.95789, -75.14866 39.95789, -75.14865 39.95789, -75.14864 39.95788, -75.14864 39.95788, -75.14823 39.95783, -75.14823 39.95783, -75.14782 39.95778, -75.14740 39.95773, -75.14740 39.95773, -75.14739 39.95772, -75.14739 39.95772, -75.14738 39.95772, -75.14738 39.95771, -75.14738 39.95771, -75.14738 39.95770, -75.14738 39.95767)))"
467,468,Burholme Park Driving Range,Burholme Park,Y,None,Burholme Range,Burholme Family Fun Center,489,401 W COTTMAN AVE,19111,7370 CENTRAL AVE,Cottman & Central;7370 CENTRAL AVE,12.332937,GOLF_FACILITY,ATHLETIC_GOLF,1,1,10,2,N,Y,N,None,85322.683594,1178.902792,"POLYGON ((-75.09428 40.06773, -75.09409 40.06794, -75.09364 40.06832, -75.09322 40.06870, -75.09281 40.06908, -75.09249 40.06940, -75.09241 40.06945, -75.09221 40.06935, -75.09216 40.06929, -75.09215 40.06927, -75.09176 40.06909, -75.09083 40.06866, -75.09058 40.06854, -75.09058 40.06845, -75.09085 40.06820, -75.09151 40.06761, -75.09204 40.06713, -75.09256 40.06667, -75.09258 40.06665, -75.09337 40.06710, -75.09408 40.06752, -75.09415 40.06759, -75.09428 40.06767, -75.09429 40.06767, -75.09429 40.06768, -75.09429 40.06769, -75.09429 40.06770, -75.09429 40.06771, -75.09429 40.06772, -75.09428 40.06773))"
468,469,Morris and Penn Park,Morris and Penn Park,N,None,Morris and Penn,West Penn Playground,3830,353 W PENN ST,19144,351 W PENN ST; 353 W PENN ST; 355 W PENN ST,351-55 W PENN ST;351 W PENN ST; 353 W PENN ST; 355 W PENN ST,0.096790,CONSERVATION_UNDEVELOPED,MISC_PARK,4,4,8,39,Y,Y,N,IN DEVELOPMENT,668.750000,104.539358,"POLYGON ((-75.17652 40.02630, -75.17650 40.02633, -75.17647 40.02636, -75.17644 40.02639, -75.17641 40.02642, -75.17621 40.02630, -75.17618 40.02628, -75.17628 40.02619, -75.17628 40.02618, -75.17628 40.02618, -75.17629 40.02618, -75.17629 40.02618, -75.17630 40.02617, -75.17630 40.02617, -75.17631 40.02617, -75.17631 40.02618, -75.17632 40.02618, -75.17632 40.02618, -75.17652 40.02630))"
469,470,Peters Island,Peters Island,N,None,Peters Island,None,3111,None,19131,None,None,1.912022,CONSERVATION_UNDEVELOPED,CONSERVATION_DRAINAGE_WATERSHED,11,5,4,16,N,N,N,None,13182.785156,668.236137,"POLYGON ((-75.20238 39.98752, -75.20239 39.98751, -75.20239 39.98750, -75.20241 39.98749, -75.20242 39.98749, -75.20244 39.98748, -75.20246 39.98748, -75.20247 39.98748, -75.20249 39.98749, -75.20251 39.98749, -75.20252 39.98750, -75.20253 39.98751, -75.20254 39.98752, -75.20254 39.98754, -75.20254 39.98755, -75.20254 39.98756, -75.20254 39.98757, -75.20253 39.98760, -75.20251 39.98763, -75.20249 39.98766, -75.20244 39.98771, -75.20242 39.98774, -75.20228 39.98793, -75.20211 39.98816, -75.20200 39.98830, -75.20187 39.98846, -75.20175 39.98859, -75.20164 39.98871, -75.20153 39.98882, -75.20142 39.98894, -75.20137 39.98899, -75.20131 39.98904, -75.20126 39.98908, -75.20122 39.98911, -75.20118 39.98913, -75.20108 39.98918, -75.20099 39.98923, -75.20096 39.98925, -75.20092 39.98927, -75.20090 39.98927, -75.20088 39.98927, -75.20086 39.98928, -75.20084 39.98928, -75.20082 39.98927, -75.20080 39.98926, -75.20079 39.98926, -75.20079 39.98925, -75.20078 39.98924, -75.20078 39.98922, -75.20077 39.98920, -75.20078 39.98918, -75.20081 39.98912, -75.20083 39.98903, -75.20086 39.98898, -75.20088 39.98894, -75.20092 39.98888, -75.20094 39.98884, -75.20098 39.98880, -75.20101 39.98875, -75.20105 39.98871, -75.20113 39.98863, -75.20131 39.98844, -75.20140 39.98834, -75.20146 39.98827, -75.20149 39.98824, -75.20155 39.98819, -75.20160 39.98814, -75.20166 39.98809, -75.20186 39.98793, -75.20194 39.98787, -75.20214 39.98772, -75.20223 39.98764, -75.20233 39.98757, -75.20235 39.98755, -75.20238 39.98752))"
